Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
152914;WhiteOak Capital Digital Bharat Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01944;;10.379;26-Aug-2026
152962;WhiteOak Capital ESG Best-In-Class Strategy Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01951;;10.637;26-Aug-2026
152963;WhiteOak Capital ESG Best-In-Class Strategy Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01969;;10.306;26-Aug-2026
152349;WhiteOak Capital Pharma and Heathcare Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01886;;17.623;26-Aug-2026
152348;WhiteOak Capital Pharma and Heathcare Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01878;;16.859;26-Aug-2026
153189;WhiteOak Capital Quality Equity Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01977;;10.769;26-Aug-2026
153190;WhiteOak Capital Quality Equity Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01985;;10.484;26-Aug-2026
152644;WhiteOak Capital Special Opportunities Fund - Direct Growth;Direct Plan;Growth Option;INF03VN01902;;15.330;26-Aug-2026
152643;WhiteOak Capital Special Opportunities Fund - Regular Growth;Regular Plan;Growth Option;INF03VN01894;;14.731;26-Aug-2026

Open Ended Schemes ( Equity Scheme - ELSS )


Baroda BNP Paribas Mutual Fund
150159;BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01HF3;;117.1781;26-Aug-2026
150158;BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF251K01HH9;INF251K01HG1;28.9947;26-Aug-2026
150156;BARODA BNP PARIBAS ELSS Tax Saver Fund - Regular - Growth Option;Regular Plan;Growth Option;INF251K01985;;102.5790;26-Aug-2026
150157;BARODA BNP PARIBAS ELSS Tax Saver Fund- Regular - IDCW Option;Regular Plan;IDCW Option;INF251K01AA9;INF251K01993;22.5470;26-Aug-2026

ITI Mutual Fund
147541;ITI ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF00XX01390;;29.4552;26-Aug-2026
147542;ITI ELSS Tax Saver Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF00XX01408;;26.0595;26-Aug-2026
147544;ITI ELSS Tax Saver Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF00XX01374;;25.7447;26-Aug-2026
147543;ITI ELSS Tax Saver Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF00XX01382;;22.5328;26-Aug-2026

Kotak Mahindra Mutual Fund
103339;Kotak ELSS Tax Saver Fund-Growth;Regular Plan;Growth;INF174K01369;;118.967;26-Aug-2026
119773;Kotak ELSS Tax Saver Fund-Growth - Direct;Direct Plan;Growth;INF174K01LI3;;141.117;26-Aug-2026
103338;Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01385;;44.523;26-Aug-2026
119772;Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct;Direct Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01LJ1;;59.113;26-Aug-2026

LIC Mutual Fund
134878;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DR2;41.7241;26-Aug-2026
134865;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01998;37.1092;26-Aug-2026
134876;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DQ4;41.7241;26-Aug-2026
134847;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01980;37.1092;26-Aug-2026
135976;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01OY5;41.7241;26-Aug-2026
135979;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01OV1;37.1092;26-Aug-2026
134877;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DS0;41.7241;26-Aug-2026
134864;LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AA4;37.1092;26-Aug-2026
134879;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DU6;41.7241;26-Aug-2026
134867;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AC0;37.1092;26-Aug-2026
134881;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DT8;41.7241;26-Aug-2026
134863;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AB2;37.1092;26-Aug-2026
135977;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01PB0;41.7241;26-Aug-2026
135983;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01PA2;37.1092;26-Aug-2026
134880;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DV4;41.7241;26-Aug-2026
134868;LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AD8;37.1092;26-Aug-2026
134875;LIC MF ULIS (10 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DP6;41.7241;26-Aug-2026
134846;LIC MF ULIS (10 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01972;37.1092;26-Aug-2026
134882;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DX0;41.7241;26-Aug-2026
134870;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AF3;37.1092;26-Aug-2026
134884;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DW2;41.7241;26-Aug-2026
134869;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AE6;37.1092;26-Aug-2026
135978;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01OX7;41.7241;26-Aug-2026
135981;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01OU3;37.1092;26-Aug-2026
134883;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DY8;41.7241;26-Aug-2026
134871;LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AG1;37.1092;26-Aug-2026
134885;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01EA6;41.7241;26-Aug-2026
134873;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AI7;37.1092;26-Aug-2026
134887;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DZ5;41.7241;26-Aug-2026
134872;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AH9;37.1092;26-Aug-2026
135980;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01OZ2;41.7241;26-Aug-2026
135982;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01OW9;37.1092;26-Aug-2026
134886;LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01EB4;41.7241;26-Aug-2026
134874;LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01AJ5;37.1092;26-Aug-2026
120259;LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment;Direct Plan;IDCW Reinvestment;;INF767K01DO9;41.7241;26-Aug-2026
100325;LIC MF ULIS (5 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment;Regular Plan;IDCW Reinvestment;;INF767K01964;37.1092;26-Aug-2026

Motilal Oswal Mutual Fund
133386;Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF247L01569;;67.2116;26-Aug-2026
133383;Motilal Oswal ELSS Tax Saver Fund - IDCW Payout;Regular Plan;Payout;INF247L01551;;31.9644;26-Aug-2026
133385;Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF247L01544;;57.9165;26-Aug-2026
133384;Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout;Direct Plan;Payout;INF247L01577;;41.5516;26-Aug-2026

Navi Mutual Fund
151471;NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH;Direct Plan;GROWTH;INF959L01GR6;;14.7315;26-Aug-2026
151473;NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN IDCW PAYOUT;Direct Plan;IDCW PAYOUT;INF959L01GT2;;14.7381;26-Aug-2026
151472;NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN GROWTH;Regular Plan;GROWTH;INF959L01GS4;;14.2623;26-Aug-2026
151474;NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN IDCW PAYOUT;Regular Plan;IDCW PAYOUT;INF959L01GU0;;14.3187;26-Aug-2026

PGIM India Mutual Fund
135600;PGIM India ELSS Tax Saver Fund - Direct Plan - Dividend Option;Direct Plan;Direct IDCW;INF663L01FO3;;18.19;26-Aug-2026
135601;PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Direct Growth;INF663L01FN5;;41.01;26-Aug-2026
135599;PGIM India ELSS Tax Saver Fund - Regular Plan - Dividend Option;Regular Plan;Regular IDCW;INF663L01FR6;;16.84;26-Aug-2026
135598;PGIM India ELSS Tax Saver Fund - Regular Plan - Growth Option;Regular Plan;Regular Growth;INF663L01FQ8;;35.23;26-Aug-2026

PPFAS Mutual Fund
147481;Parag Parikh ELSS Tax Saver Fund- Direct Growth;Direct Plan;Growth;INF879O01100;;31.9651;26-Aug-2026
147482;Parag Parikh ELSS Tax Saver Fund- Regular Growth;Regular Plan;Growth;INF879O01092;;29.3800;26-Aug-2026

quant Mutual Fund
120847;quant ELSS Tax Saver Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01986;;465.4646;26-Aug-2026
100175;quant ELSS Tax Saver Fund - Growth Option - Regular Plan;Regular Plan;Growth Option;INF966L01135;;411.4447;26-Aug-2026
120846;quant ELSS Tax Saver Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01960;INF966L01127;62.0485;26-Aug-2026
100174;quant ELSS Tax Saver Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01119;;57.1337;26-Aug-2026

Quantum Mutual Fund
111549;Quantum ELSS Tax Saver Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01069;;125.88;26-Aug-2026
111550;Quantum ELSS Tax Saver Fund - Direct Plan IDCW;Direct Plan;IDCW;INF082J01077;INF082J01085;125.06;26-Aug-2026
141070;Quantum ELSS Tax Saver Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01366;;118.51;26-Aug-2026
141071;Quantum ELSS Tax Saver Fund - Regular Plan IDCW;Regular Plan;IDCW;INF082J01374;;117.71;26-Aug-2026

Samco Mutual Fund
150838;Samco ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01065;;13.84;26-Aug-2026
150839;Samco ELSS Tax Saver Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01057;;13.13;26-Aug-2026

SBI Mutual Fund
119722;SBI ELSS Tax Saver Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01UK3;;117.4012;26-Aug-2026
119723;SBI ELSS Tax Saver FUND - DIRECT PLAN -GROWTH;Direct Plan;Growth;INF200K01UM9;;473.9870;26-Aug-2026
103883;SBI ELSS Tax Saver Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01479;;88.3031;26-Aug-2026
105628;SBI ELSS Tax Saver FUND - REGULAR PLAN- GROWTH;Regular Plan;Growth;INF200K01495;;435.5477;26-Aug-2026

Shriram Mutual Fund
145819;Shriram ELSS Tax Saver Fund - Direct Growth;Direct Plan;Growth;INF680P01158;;23.9457;26-Aug-2026
145822;Shriram ELSS Tax Saver Fund - Direct- IDCW;Direct Plan;IDCW;INF680P01166;;23.7528;26-Aug-2026
145820;Shriram ELSS Tax Saver Fund - Regular Growth;Regular Plan;Growth;INF680P01133;;20.943;26-Aug-2026
145821;Shriram ELSS Tax Saver Fund - Regular-IDCW;Regular Plan;IDCW;INF680P01141;;20.9459;26-Aug-2026

Sundaram Mutual Fund
149571;Sundaram ELSS Tax Saver Fund Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01NN1;;516.5869;26-Aug-2026
149570;Sundaram ELSS Tax Saver Fund Direct Plan Growth;Direct Plan;GROWTH;INF173K01HZ7;;539.4421;26-Aug-2026
149569;Sundaram ELSS Tax Saver Fund Regular Growth;Regular Plan;GROWTH;INF173K01361;;501.5174;26-Aug-2026
149572;Sundaram ELSS Tax Saver Fund Regular Plan - Income Distribution CUM Capital Withdrawal Option (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01NM3;;385.5222;26-Aug-2026

Taurus Mutual Fund
118866;Taurus ELSS Tax Saver Fund - Direct Plan - Growth;Direct Plan;Growth;INF044D01CG6;INF044D01AA3;202.66;26-Aug-2026
118867;Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CH4;INF044D01CI2;93.40;26-Aug-2026
100480;Taurus ELSS Tax Saver Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01AC9;;184.65;26-Aug-2026
108402;Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01997;;86.50;26-Aug-2026

Union Mutual Fund
119307;Union ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01765;;73.21;26-Aug-2026
119306;Union ELSS Tax Saver Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01781;INF582M01773;73.21;26-Aug-2026
116051;Union ELSS Tax Saver Fund - Growth Option;Regular Plan;Growth Option;INF582M01302;;66.74;26-Aug-2026
116052;Union ELSS Tax Saver Fund - IDCW Option;Regular Plan;IDCW Option;INF582M01328;INF582M01310;37.31;26-Aug-2026

UTI Mutual Fund
120715;UTI ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F01TF7;;230.6509;26-Aug-2026
120714;UTI ELSS Tax Saver Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789F01TD2;INF789F01TE0;54.356;26-Aug-2026
100821;UTI ELSS Tax Saver Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F01547;;203.9346;26-Aug-2026
100820;UTI ELSS Tax Saver Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF789F01521;INF789F01539;38.9598;26-Aug-2026

WhiteOak Capital Mutual Fund
150587;WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01621;;19.616;26-Aug-2026
150586;WhiteOak Capital ELSS Tax Saver Fund Direct Plan IDCW;Direct Plan;IDCW Option;INF03VN01639;;19.616;26-Aug-2026
150589;WhiteOak Capital ELSS Tax Saver Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01647;;18.364;26-Aug-2026
150588;WhiteOak Capital ELSS Tax Saver Fund Regular Plan IDCW;Regular Plan;IDCW Option;INF03VN01654;;18.364;26-Aug-2026

Open Ended Schemes ( Debt Scheme - Overnight Fund )


Axis Mutual Fund
146679;Axis Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;;INF846K01N99;1000.5073;26-Aug-2026
146675;Axis Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01N65;;1455.6510;26-Aug-2026
146677;Axis Overnight Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01N73;INF846K01N81;1000.9808;26-Aug-2026
146676;Axis Overnight Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF846K01N40;INF846K01N57;1000.9769;26-Aug-2026
146682;Axis Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;;INF846K01O56;1000.5032;26-Aug-2026
146678;Axis Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01O23;;1450.0506;26-Aug-2026
146681;Axis Overnight Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01O31;INF846K01O49;1000.9766;26-Aug-2026
146680;Axis Overnight Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF846K01O07;INF846K01O15;1000.9438;26-Aug-2026

Bajaj Finserv Mutual Fund
153437;Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years IDCW Plan;Direct Plan;Unclaimed less than 3 years IDCW Plan;INF0QA701AE3;;1072.3276;26-Aug-2026
153438;Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan;Direct Plan;Unclaimed less than 3 years Redemption Plan;INF0QA701AF0;;1078.3128;26-Aug-2026
151843;Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW;Direct Plan;Daily - IDCW;;INF0QA701185;1033.1412;26-Aug-2026
151850;Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW;Direct Plan;Fortnightly - IDCW	;INF0QA701235;INF0QA701201;1033.4273;26-Aug-2026
151849;Bajaj Finserv Overnight Fund - Direct Plan - Growth;Direct Plan;Growth;INF0QA701177;;1206.5720;26-Aug-2026
151845;Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW;Direct Plan;Monthly - IDCW;INF0QA701243;INF0QA701219;1034.4369;26-Aug-2026
151844;Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW;Direct Plan;Weekly - IDCW;INF0QA701227;INF0QA701193;1033.4246;26-Aug-2026
151852;Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW;Regular Plan;Daily - IDCW;;INF0QA701292;1032.8859;26-Aug-2026
151847;Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW;Regular Plan;Fortnightly - IDCW;INF0QA701318;INF0QA701276;1033.1780;26-Aug-2026
151851;Bajaj Finserv Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF0QA701250;;1204.6766;26-Aug-2026
151848;Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW;Regular Plan;Monthly - IDCW;INF0QA701326;INF0QA701284;1034.1808;26-Aug-2026
151846;Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW;Regular Plan;Weekly - IDCW;INF0QA701300;INF0QA701268;1033.1640;26-Aug-2026

Bank of India Mutual Fund
147951;BANK OF INDIA Overnight Fund Direct Plan Growth;Direct Plan;Growth;INF761K01EU7;;1398.9414;26-Aug-2026
147952;BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW;Direct Plan;Daily IDCW;;INF761K01EV5;1000.0000;26-Aug-2026
147948;BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01EY9;INF761K01EX1;1004.2121;26-Aug-2026
147950;BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01EW3;1000.2753;26-Aug-2026
147936;BANK OF INDIA Overnight Fund Regular Plan Growth;Regular Plan;Growth;INF761K01EZ6;;1394.5583;26-Aug-2026
147953;BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW;Regular Plan;Daily IDCW;;INF761K01FA6;1000.0008;26-Aug-2026
147949;BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01FD0;INF761K01FC2;1004.1738;26-Aug-2026
149412;BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years;;;;;1000.0000;26-Aug-2026
149414;BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years;;;;;1315.2628;26-Aug-2026
